Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2021-11-08 06:00 PM,2021,11,08,18,55.6,151,Unhealthy,61.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-08 07:00 PM,2021,11,08,19,57.9,152,Unhealthy,60.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-08 08:00 PM,2021,11,08,20,61.0,154,Unhealthy,64.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-08 09:00 PM,2021,11,08,21,47.1,130,Unhealthy for Sensitive Groups,33.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-08 10:00 PM,2021,11,08,22,38.4,108,Unhealthy for Sensitive Groups,29.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-08 11:00 PM,2021,11,08,23,33.4,96,Moderate,28.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 12:00 AM,2021,11,09,00,22.2,72,Moderate,11.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 01:00 AM,2021,11,09,01,17.3,62,Moderate,12.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 02:00 AM,2021,11,09,02,14.8,57,Moderate,12.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 03:00 AM,2021,11,09,03,14.3,56,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 04:00 AM,2021,11,09,04,19.5,67,Moderate,24.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 05:00 AM,2021,11,09,05,23.9,76,Moderate,28.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 06:00 AM,2021,11,09,06,24.8,78,Moderate,25.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 07:00 AM,2021,11,09,07,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 08:00 AM,2021,11,09,08,24.9,78,Moderate,25.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 09:00 AM,2021,11,09,09,27.9,84,Moderate,30.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 10:00 AM,2021,11,09,10,37.4,106,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 11:00 AM,2021,11,09,11,35.0,99,Moderate,32.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 12:00 PM,2021,11,09,12,28.1,85,Moderate,21.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 01:00 PM,2021,11,09,13,26.4,81,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 02:00 PM,2021,11,09,14,25.4,79,Moderate,24.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 03:00 PM,2021,11,09,15,19.4,66,Moderate,13.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 04:00 PM,2021,11,09,16,17.2,62,Moderate,15.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 05:00 PM,2021,11,09,17,16.6,60,Moderate,16.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 06:00 PM,2021,11,09,18,28.0,84,Moderate,39.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 07:00 PM,2021,11,09,19,123.4,186,Unhealthy,218.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 08:00 PM,2021,11,09,20,151.4,202,Very Unhealthy,179.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 09:00 PM,2021,11,09,21,145.7,198,Unhealthy,139.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 10:00 PM,2021,11,09,22,158.7,209,Very Unhealthy,171.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-09 11:00 PM,2021,11,09,23,142.0,196,Unhealthy,125.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 12:00 AM,2021,11,10,00,115.7,182,Unhealthy,89.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 01:00 AM,2021,11,10,01,79.7,163,Unhealthy,43.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 02:00 AM,2021,11,10,02,67.7,157,Unhealthy,55.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 03:00 AM,2021,11,10,03,49.6,136,Unhealthy for Sensitive Groups,31.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 04:00 AM,2021,11,10,04,39.4,111,Unhealthy for Sensitive Groups,29.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 05:00 AM,2021,11,10,05,35.2,100,Moderate,31.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 06:00 AM,2021,11,10,06,30.5,90,Moderate,25.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 07:00 AM,2021,11,10,07,28.1,85,Moderate,25.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 08:00 AM,2021,11,10,08,30.1,89,Moderate,32.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 09:00 AM,2021,11,10,09,32.9,95,Moderate,35.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 10:00 AM,2021,11,10,10,43.6,121,Unhealthy for Sensitive Groups,54.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 11:00 AM,2021,11,10,11,45.7,126,Unhealthy for Sensitive Groups,47.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 12:00 PM,2021,11,10,12,44.8,124,Unhealthy for Sensitive Groups,43.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 01:00 PM,2021,11,10,13,42.5,118,Unhealthy for Sensitive Groups,40.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 02:00 PM,2021,11,10,14,42.9,119,Unhealthy for Sensitive Groups,43.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 03:00 PM,2021,11,10,15,43.6,121,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 04:00 PM,2021,11,10,16,50.1,137,Unhealthy for Sensitive Groups,56.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 05:00 PM,2021,11,10,17,58.5,153,Unhealthy,66.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 06:00 PM,2021,11,10,18,75.6,161,Unhealthy,92.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 07:00 PM,2021,11,10,19,70.3,159,Unhealthy,65.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 08:00 PM,2021,11,10,20,62.7,155,Unhealthy,55.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 09:00 PM,2021,11,10,21,59.2,153,Unhealthy,55.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 10:00 PM,2021,11,10,22,60.8,154,Unhealthy,62.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-10 11:00 PM,2021,11,10,23,60.7,154,Unhealthy,60.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 12:00 AM,2021,11,11,00,62.0,154,Unhealthy,63.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 01:00 AM,2021,11,11,01,64.2,155,Unhealthy,66.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 02:00 AM,2021,11,11,02,66.5,157,Unhealthy,68.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 03:00 AM,2021,11,11,03,68.3,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 04:00 AM,2021,11,11,04,69.1,158,Unhealthy,70.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 05:00 AM,2021,11,11,05,69.9,158,Unhealthy,71.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 06:00 AM,2021,11,11,06,52.1,142,Unhealthy for Sensitive Groups,33.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 07:00 AM,2021,11,11,07,50.4,138,Unhealthy for Sensitive Groups,48.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 08:00 AM,2021,11,11,08,36.6,104,Unhealthy for Sensitive Groups,22.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 09:00 AM,2021,11,11,09,31.3,91,Moderate,26.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 10:00 AM,2021,11,11,10,30.9,91,Moderate,30.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 11:00 AM,2021,11,11,11,28.9,86,Moderate,26.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 12:00 PM,2021,11,11,12,29.2,87,Moderate,29.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 01:00 PM,2021,11,11,13,29.9,88,Moderate,30.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 02:00 PM,2021,11,11,14,27.5,83,Moderate,25.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 03:00 PM,2021,11,11,15,36.9,104,Unhealthy for Sensitive Groups,46.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 04:00 PM,2021,11,11,16,41.6,116,Unhealthy for Sensitive Groups,46.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 05:00 PM,2021,11,11,17,40.6,114,Unhealthy for Sensitive Groups,39.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 06:00 PM,2021,11,11,18,39.9,112,Unhealthy for Sensitive Groups,39.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 07:00 PM,2021,11,11,19,37.7,106,Unhealthy for Sensitive Groups,35.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 08:00 PM,2021,11,11,20,38.6,109,Unhealthy for Sensitive Groups,39.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 09:00 PM,2021,11,11,21,39.5,111,Unhealthy for Sensitive Groups,40.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 10:00 PM,2021,11,11,22,36.2,103,Unhealthy for Sensitive Groups,32.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-11 11:00 PM,2021,11,11,23,35.4,100,Moderate,34.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 12:00 AM,2021,11,12,00,35.1,99,Moderate,34.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 01:00 AM,2021,11,12,01,34.4,98,Moderate,33.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 02:00 AM,2021,11,12,02,30.6,90,Moderate,25.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 03:00 AM,2021,11,12,03,27.6,84,Moderate,24.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 04:00 AM,2021,11,12,04,25.4,79,Moderate,22.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 05:00 AM,2021,11,12,05,23.0,74,Moderate,20.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 06:00 AM,2021,11,12,06,21.2,70,Moderate,19.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 07:00 AM,2021,11,12,07,30.8,90,Moderate,40.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 08:00 AM,2021,11,12,08,27.3,83,Moderate,23.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 09:00 AM,2021,11,12,09,28.1,85,Moderate,28.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 10:00 AM,2021,11,12,10,32.8,95,Moderate,37.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 11:00 AM,2021,11,12,11,33.7,96,Moderate,34.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 12:00 PM,2021,11,12,12,33.8,97,Moderate,34.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 01:00 PM,2021,11,12,13,23.8,76,Moderate,13.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 02:00 PM,2021,11,12,14,19.3,66,Moderate,14.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 03:00 PM,2021,11,12,15,20.0,68,Moderate,20.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 04:00 PM,2021,11,12,16,26.2,81,Moderate,32.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 05:00 PM,2021,11,12,17,36.2,103,Unhealthy for Sensitive Groups,46.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 06:00 PM,2021,11,12,18,52.1,142,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 07:00 PM,2021,11,12,19,52.9,144,Unhealthy for Sensitive Groups,53.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 08:00 PM,2021,11,12,20,65.0,156,Unhealthy,77.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 09:00 PM,2021,11,12,21,68.1,158,Unhealthy,71.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 10:00 PM,2021,11,12,22,62.3,155,Unhealthy,56.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-12 11:00 PM,2021,11,12,23,53.8,146,Unhealthy for Sensitive Groups,45.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 12:00 AM,2021,11,13,00,49.4,135,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 01:00 AM,2021,11,13,01,45.1,125,Unhealthy for Sensitive Groups,40.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 02:00 AM,2021,11,13,02,40.3,113,Unhealthy for Sensitive Groups,35.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 03:00 AM,2021,11,13,03,36.8,104,Unhealthy for Sensitive Groups,33.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 04:00 AM,2021,11,13,04,26.5,81,Moderate,16.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 05:00 AM,2021,11,13,05,21.7,71,Moderate,16.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 06:00 AM,2021,11,13,06,17.8,63,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 07:00 AM,2021,11,13,07,15.5,58,Moderate,13.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 08:00 AM,2021,11,13,08,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 09:00 AM,2021,11,13,09,18.1,64,Moderate,20.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 10:00 AM,2021,11,13,10,21.8,71,Moderate,25.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 11:00 AM,2021,11,13,11,26.0,80,Moderate,30.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 12:00 PM,2021,11,13,12,37.7,106,Unhealthy for Sensitive Groups,49.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 01:00 PM,2021,11,13,13,38.1,107,Unhealthy for Sensitive Groups,38.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 02:00 PM,2021,11,13,14,40.4,113,Unhealthy for Sensitive Groups,42.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 03:00 PM,2021,11,13,15,46.6,128,Unhealthy for Sensitive Groups,52.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 04:00 PM,2021,11,13,16,59.5,153,Unhealthy,72.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 05:00 PM,2021,11,13,17,65.9,156,Unhealthy,72.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 06:00 PM,2021,11,13,18,87.3,167,Unhealthy,108.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 07:00 PM,2021,11,13,19,98.0,173,Unhealthy,108.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-13 08:00 PM,2021,11,13,20,180.0,230,Very Unhealthy,262.0,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2021-11-13 09:00 PM,2021,11,13,21,220.4,270,Very Unhealthy,260.7,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2021-11-13 10:00 PM,2021,11,13,22,240.6,290,Very Unhealthy,260.7,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2021-11-13 11:00 PM,2021,11,13,23,240.7,290,Very Unhealthy,247.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-14 12:00 AM,2021,11,14,00,-999.0,-999,N/A,247.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-14 01:00 AM,2021,11,14,01,-999.0,-999,N/A,247.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-14 02:00 AM,2021,11,14,02,-999.0,-999,N/A,247.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-14 03:00 AM,2021,11,14,03,-999.0,-999,N/A,247.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-14 04:00 AM,2021,11,14,04,-999.0,-999,N/A,247.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-14 05:00 AM,2021,11,14,05,-999.0,-999,N/A,156.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 06:00 AM,2021,11,14,06,86.6,167,Unhealthy,50.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 07:00 AM,2021,11,14,07,62.6,155,Unhealthy,44.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 08:00 AM,2021,11,14,08,54.0,147,Unhealthy for Sensitive Groups,46.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 09:00 AM,2021,11,14,09,67.2,157,Unhealthy,79.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 10:00 AM,2021,11,14,10,71.1,159,Unhealthy,74.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 11:00 AM,2021,11,14,11,82.3,165,Unhealthy,93.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 12:00 PM,2021,11,14,12,90.1,169,Unhealthy,97.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 01:00 PM,2021,11,14,13,90.4,169,Unhealthy,90.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 02:00 PM,2021,11,14,14,98.3,173,Unhealthy,106.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 03:00 PM,2021,11,14,15,98.8,173,Unhealthy,99.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 04:00 PM,2021,11,14,16,98.9,173,Unhealthy,99.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 05:00 PM,2021,11,14,17,95.0,171,Unhealthy,91.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 06:00 PM,2021,11,14,18,91.7,170,Unhealthy,88.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 07:00 PM,2021,11,14,19,90.0,169,Unhealthy,88.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 08:00 PM,2021,11,14,20,105.1,177,Unhealthy,125.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 09:00 PM,2021,11,14,21,106.9,178,Unhealthy,109.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 10:00 PM,2021,11,14,22,101.3,175,Unhealthy,93.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-14 11:00 PM,2021,11,14,23,99.0,173,Unhealthy,93.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 12:00 AM,2021,11,15,00,97.4,173,Unhealthy,93.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 01:00 AM,2021,11,15,01,96.0,172,Unhealthy,92.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 02:00 AM,2021,11,15,02,90.1,169,Unhealthy,80.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 03:00 AM,2021,11,15,03,70.5,159,Unhealthy,53.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 04:00 AM,2021,11,15,04,63.1,155,Unhealthy,55.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 05:00 AM,2021,11,15,05,60.1,153,Unhealthy,57.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 06:00 AM,2021,11,15,06,58.2,152,Unhealthy,56.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 07:00 AM,2021,11,15,07,58.2,152,Unhealthy,128.9,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-15 08:00 AM,2021,11,15,08,-999.0,-999,N/A,128.9,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-15 09:00 AM,2021,11,15,09,-999.0,-999,N/A,128.9,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-15 10:00 AM,2021,11,15,10,-999.0,-999,N/A,128.9,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-11-15 11:00 AM,2021,11,15,11,-999.0,-999,N/A,59.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 12:00 PM,2021,11,15,12,57.3,152,Unhealthy,55.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 01:00 PM,2021,11,15,13,49.9,136,Unhealthy for Sensitive Groups,43.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 02:00 PM,2021,11,15,14,51.4,140,Unhealthy for Sensitive Groups,50.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 03:00 PM,2021,11,15,15,54.6,148,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 04:00 PM,2021,11,15,16,55.9,151,Unhealthy,58.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 05:00 PM,2021,11,15,17,56.0,151,Unhealthy,56.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 06:00 PM,2021,11,15,18,50.1,137,Unhealthy for Sensitive Groups,39.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 07:00 PM,2021,11,15,19,49.3,135,Unhealthy for Sensitive Groups,47.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 08:00 PM,2021,11,15,20,50.6,138,Unhealthy for Sensitive Groups,52.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 09:00 PM,2021,11,15,21,53.3,145,Unhealthy for Sensitive Groups,58.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 10:00 PM,2021,11,15,22,55.1,149,Unhealthy for Sensitive Groups,58.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-15 11:00 PM,2021,11,15,23,52.9,144,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 12:00 AM,2021,11,16,00,51.7,141,Unhealthy for Sensitive Groups,49.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 01:00 AM,2021,11,16,01,49.7,136,Unhealthy for Sensitive Groups,45.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 02:00 AM,2021,11,16,02,50.4,138,Unhealthy for Sensitive Groups,51.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 03:00 AM,2021,11,16,03,49.9,136,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 04:00 AM,2021,11,16,04,49.2,135,Unhealthy for Sensitive Groups,47.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 05:00 AM,2021,11,16,05,49.1,134,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 06:00 AM,2021,11,16,06,49.5,135,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-11-16 07:00 AM,2021,11,16,07,49.6,136,Unhealthy for Sensitive Groups,50.1,UG/M3,1 Hr,Valid
