Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bamako,PM2.5 - Principal,2021-04-16 04:00 PM,2021,04,16,16,38.0,107,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 05:00 PM,2021,04,16,17,43.5,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 06:00 PM,2021,04,16,18,83.7,166,Unhealthy,124.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 07:00 PM,2021,04,16,19,140.4,195,Unhealthy,197.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 08:00 PM,2021,04,16,20,100.1,174,Unhealthy,60.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 09:00 PM,2021,04,16,21,75.5,161,Unhealthy,51.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 10:00 PM,2021,04,16,22,76.3,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-16 11:00 PM,2021,04,16,23,65.6,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 12:00 AM,2021,04,17,00,57.3,152,Unhealthy,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 01:00 AM,2021,04,17,01,43.6,121,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 02:00 AM,2021,04,17,02,37.3,105,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 03:00 AM,2021,04,17,03,34.6,98,Moderate,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 04:00 AM,2021,04,17,04,49.3,135,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 05:00 AM,2021,04,17,05,42.6,118,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 06:00 AM,2021,04,17,06,37.8,107,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 07:00 AM,2021,04,17,07,39.8,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 08:00 AM,2021,04,17,08,35.9,102,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 09:00 AM,2021,04,17,09,38.9,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 10:00 AM,2021,04,17,10,36.9,104,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 11:00 AM,2021,04,17,11,33.4,96,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 12:00 PM,2021,04,17,12,40.7,114,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 01:00 PM,2021,04,17,13,33.8,97,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 02:00 PM,2021,04,17,14,28.4,85,Moderate,23.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 03:00 PM,2021,04,17,15,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 04:00 PM,2021,04,17,16,37.8,107,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 05:00 PM,2021,04,17,17,42.9,119,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 06:00 PM,2021,04,17,18,37.4,106,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 07:00 PM,2021,04,17,19,39.2,110,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 08:00 PM,2021,04,17,20,36.1,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 09:00 PM,2021,04,17,21,33.5,96,Moderate,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 10:00 PM,2021,04,17,22,36.7,104,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-17 11:00 PM,2021,04,17,23,40.3,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 12:00 AM,2021,04,18,00,39.1,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 01:00 AM,2021,04,18,01,46.6,128,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 02:00 AM,2021,04,18,02,41.3,115,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 03:00 AM,2021,04,18,03,36.9,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 04:00 AM,2021,04,18,04,36.5,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 05:00 AM,2021,04,18,05,38.8,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 06:00 AM,2021,04,18,06,41.0,115,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 07:00 AM,2021,04,18,07,41.8,117,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 08:00 AM,2021,04,18,08,44.9,124,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 09:00 AM,2021,04,18,09,62.3,155,Unhealthy,79.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 10:00 AM,2021,04,18,10,73.6,160,Unhealthy,85.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 11:00 AM,2021,04,18,11,66.3,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 12:00 PM,2021,04,18,12,51.1,139,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 01:00 PM,2021,04,18,13,43.0,119,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 02:00 PM,2021,04,18,14,37.0,105,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 03:00 PM,2021,04,18,15,34.5,98,Moderate,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 04:00 PM,2021,04,18,16,33.2,95,Moderate,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 05:00 PM,2021,04,18,17,30.6,90,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 06:00 PM,2021,04,18,18,32.3,93,Moderate,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 07:00 PM,2021,04,18,19,37.6,106,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 08:00 PM,2021,04,18,20,48.8,134,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 09:00 PM,2021,04,18,21,48.9,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 10:00 PM,2021,04,18,22,50.4,138,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-18 11:00 PM,2021,04,18,23,56.7,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 12:00 AM,2021,04,19,00,69.3,158,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 01:00 AM,2021,04,19,01,77.6,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 02:00 AM,2021,04,19,02,79.8,164,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 03:00 AM,2021,04,19,03,64.4,156,Unhealthy,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 04:00 AM,2021,04,19,04,57.7,152,Unhealthy,51.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 05:00 AM,2021,04,19,05,42.8,119,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 06:00 AM,2021,04,19,06,49.4,135,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 07:00 AM,2021,04,19,07,58.7,153,Unhealthy,68.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 08:00 AM,2021,04,19,08,93.8,171,Unhealthy,129.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 09:00 AM,2021,04,19,09,86.9,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 10:00 AM,2021,04,19,10,123.4,186,Unhealthy,160.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 11:00 AM,2021,04,19,11,72.7,160,Unhealthy,22.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 12:00 PM,2021,04,19,12,96.3,172,Unhealthy,120.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 01:00 PM,2021,04,19,13,56.1,151,Unhealthy,16.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 02:00 PM,2021,04,19,14,35.0,99,Moderate,14.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 03:00 PM,2021,04,19,15,40.5,113,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 04:00 PM,2021,04,19,16,42.7,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 05:00 PM,2021,04,19,17,47.8,131,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 06:00 PM,2021,04,19,18,42.4,118,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 07:00 PM,2021,04,19,19,71.7,159,Unhealthy,101.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 08:00 PM,2021,04,19,20,70.3,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 09:00 PM,2021,04,19,21,120.1,184,Unhealthy,170.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 10:00 PM,2021,04,19,22,152.5,203,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-19 11:00 PM,2021,04,19,23,129.8,189,Unhealthy,107.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 12:00 AM,2021,04,20,00,99.3,174,Unhealthy,69.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 01:00 AM,2021,04,20,01,74.7,161,Unhealthy,50.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 02:00 AM,2021,04,20,02,59.3,153,Unhealthy,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 03:00 AM,2021,04,20,03,51.1,139,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 04:00 AM,2021,04,20,04,53.0,144,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 05:00 AM,2021,04,20,05,63.5,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 06:00 AM,2021,04,20,06,76.7,162,Unhealthy,90.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 07:00 AM,2021,04,20,07,81.3,164,Unhealthy,86.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 08:00 AM,2021,04,20,08,98.6,173,Unhealthy,116.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 09:00 AM,2021,04,20,09,100.8,174,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 10:00 AM,2021,04,20,10,87.9,168,Unhealthy,75.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 11:00 AM,2021,04,20,11,104.9,177,Unhealthy,122.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 12:00 PM,2021,04,20,12,102.4,175,Unhealthy,100.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 01:00 PM,2021,04,20,13,80.7,164,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 02:00 PM,2021,04,20,14,64.8,156,Unhealthy,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 03:00 PM,2021,04,20,15,53.4,145,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 04:00 PM,2021,04,20,16,45.2,125,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 05:00 PM,2021,04,20,17,40.6,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 06:00 PM,2021,04,20,18,39.7,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 07:00 PM,2021,04,20,19,60.3,153,Unhealthy,81.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 08:00 PM,2021,04,20,20,79.6,163,Unhealthy,99.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 09:00 PM,2021,04,20,21,59.8,153,Unhealthy,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 10:00 PM,2021,04,20,22,52.9,144,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-20 11:00 PM,2021,04,20,23,63.4,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 12:00 AM,2021,04,21,00,79.2,163,Unhealthy,95.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 01:00 AM,2021,04,21,01,93.1,170,Unhealthy,107.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 02:00 AM,2021,04,21,02,88.0,168,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 03:00 AM,2021,04,21,03,59.5,153,Unhealthy,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 04:00 AM,2021,04,21,04,42.7,119,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 05:00 AM,2021,04,21,05,33.8,97,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 06:00 AM,2021,04,21,06,32.9,95,Moderate,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 07:00 AM,2021,04,21,07,30.4,89,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 08:00 AM,2021,04,21,08,61.7,154,Unhealthy,93.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 09:00 AM,2021,04,21,09,48.8,134,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 10:00 AM,2021,04,21,10,58.9,153,Unhealthy,69.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 11:00 AM,2021,04,21,11,50.4,138,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 12:00 PM,2021,04,21,12,46.2,127,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 01:00 PM,2021,04,21,13,40.1,112,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 02:00 PM,2021,04,21,14,37.0,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 03:00 PM,2021,04,21,15,37.0,105,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 04:00 PM,2021,04,21,16,39.0,110,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 05:00 PM,2021,04,21,17,41.5,116,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 06:00 PM,2021,04,21,18,57.7,152,Unhealthy,74.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 07:00 PM,2021,04,21,19,67.8,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 08:00 PM,2021,04,21,20,52.9,144,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 09:00 PM,2021,04,21,21,44.9,124,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 10:00 PM,2021,04,21,22,40.9,114,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-21 11:00 PM,2021,04,21,23,43.4,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 12:00 AM,2021,04,22,00,43.7,121,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 01:00 AM,2021,04,22,01,45.3,125,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 02:00 AM,2021,04,22,02,44.1,122,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 03:00 AM,2021,04,22,03,38.0,107,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 04:00 AM,2021,04,22,04,38.0,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 05:00 AM,2021,04,22,05,36.0,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 06:00 AM,2021,04,22,06,36.0,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 07:00 AM,2021,04,22,07,36.3,103,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 08:00 AM,2021,04,22,08,38.4,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 09:00 AM,2021,04,22,09,38.9,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 10:00 AM,2021,04,22,10,38.9,109,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2021-04-22 12:00 PM,2021,04,22,12,-999.0,-999,N/A,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 01:00 PM,2021,04,22,13,42.5,118,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 02:00 PM,2021,04,22,14,42.3,118,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 03:00 PM,2021,04,22,15,45.7,126,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 04:00 PM,2021,04,22,16,48.1,132,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 05:00 PM,2021,04,22,17,49.8,136,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 06:00 PM,2021,04,22,18,57.5,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 07:00 PM,2021,04,22,19,61.3,154,Unhealthy,68.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 08:00 PM,2021,04,22,20,59.1,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 09:00 PM,2021,04,22,21,56.2,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 10:00 PM,2021,04,22,22,55.0,149,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-22 11:00 PM,2021,04,22,23,49.4,135,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 12:00 AM,2021,04,23,00,42.4,118,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 01:00 AM,2021,04,23,01,47.4,130,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 02:00 AM,2021,04,23,02,35.7,101,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 03:00 AM,2021,04,23,03,26.8,82,Moderate,18.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 04:00 AM,2021,04,23,04,21.9,72,Moderate,17.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 05:00 AM,2021,04,23,05,18.9,65,Moderate,16.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 06:00 AM,2021,04,23,06,18.9,65,Moderate,19.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 07:00 AM,2021,04,23,07,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 08:00 AM,2021,04,23,08,23.7,75,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 09:00 AM,2021,04,23,09,24.3,77,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 10:00 AM,2021,04,23,10,24.6,77,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 11:00 AM,2021,04,23,11,27.3,83,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 12:00 PM,2021,04,23,12,31.1,91,Moderate,35.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 01:00 PM,2021,04,23,13,32.5,94,Moderate,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 02:00 PM,2021,04,23,14,30.7,90,Moderate,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 03:00 PM,2021,04,23,15,27.8,84,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 04:00 PM,2021,04,23,16,30.9,91,Moderate,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 05:00 PM,2021,04,23,17,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 06:00 PM,2021,04,23,18,32.6,94,Moderate,35.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 07:00 PM,2021,04,23,19,46.0,127,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 08:00 PM,2021,04,23,20,48.0,132,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 09:00 PM,2021,04,23,21,50.5,138,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 10:00 PM,2021,04,23,22,49.2,135,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-23 11:00 PM,2021,04,23,23,47.6,131,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 12:00 AM,2021,04,24,00,42.3,118,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 01:00 AM,2021,04,24,01,42.1,117,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 02:00 AM,2021,04,24,02,40.5,113,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 03:00 AM,2021,04,24,03,37.5,106,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 04:00 AM,2021,04,24,04,40.6,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 05:00 AM,2021,04,24,05,37.8,107,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-04-24 06:00 AM,2021,04,24,06,37.8,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
