Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2021-09-09 04:00 PM,2021,09,09,16,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 05:00 PM,2021,09,09,17,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 06:00 PM,2021,09,09,18,17.3,62,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 07:00 PM,2021,09,09,19,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 08:00 PM,2021,09,09,20,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 09:00 PM,2021,09,09,21,16.8,61,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 10:00 PM,2021,09,09,22,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-09 11:00 PM,2021,09,09,23,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 12:00 AM,2021,09,10,00,12.6,52,Moderate,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 01:00 AM,2021,09,10,01,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 02:00 AM,2021,09,10,02,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 03:00 AM,2021,09,10,03,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 04:00 AM,2021,09,10,04,10.7,45,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 05:00 AM,2021,09,10,05,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 06:00 AM,2021,09,10,06,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 07:00 AM,2021,09,10,07,10.9,45,Good,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 08:00 AM,2021,09,10,08,12.9,53,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 09:00 AM,2021,09,10,09,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 10:00 AM,2021,09,10,10,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 11:00 AM,2021,09,10,11,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 12:00 PM,2021,09,10,12,20.3,68,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 01:00 PM,2021,09,10,13,23.6,75,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 02:00 PM,2021,09,10,14,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 03:00 PM,2021,09,10,15,26.4,81,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 04:00 PM,2021,09,10,16,17.7,63,Moderate,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 05:00 PM,2021,09,10,17,15.8,59,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 06:00 PM,2021,09,10,18,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 07:00 PM,2021,09,10,19,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 08:00 PM,2021,09,10,20,15.7,59,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 09:00 PM,2021,09,10,21,16.8,61,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 10:00 PM,2021,09,10,22,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-10 11:00 PM,2021,09,10,23,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 12:00 AM,2021,09,11,00,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 01:00 AM,2021,09,11,01,11.1,46,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 02:00 AM,2021,09,11,02,10.5,44,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 03:00 AM,2021,09,11,03,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 04:00 AM,2021,09,11,04,8.8,37,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 05:00 AM,2021,09,11,05,6.9,29,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 06:00 AM,2021,09,11,06,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 07:00 AM,2021,09,11,07,8.7,36,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 08:00 AM,2021,09,11,08,8.8,37,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 09:00 AM,2021,09,11,09,11.4,48,Good,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 10:00 AM,2021,09,11,10,10.7,45,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 11:00 AM,2021,09,11,11,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 12:00 PM,2021,09,11,12,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 01:00 PM,2021,09,11,13,6.9,29,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 02:00 PM,2021,09,11,14,3.9,16,Good,1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 03:00 PM,2021,09,11,15,7.9,33,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 04:00 PM,2021,09,11,16,9.4,39,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 05:00 PM,2021,09,11,17,8.7,36,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 06:00 PM,2021,09,11,18,8.8,37,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 07:00 PM,2021,09,11,19,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 08:00 PM,2021,09,11,20,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 09:00 PM,2021,09,11,21,9.2,38,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 10:00 PM,2021,09,11,22,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-11 11:00 PM,2021,09,11,23,6.3,26,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 12:00 AM,2021,09,12,00,5.1,21,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 01:00 AM,2021,09,12,01,4.0,17,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 02:00 AM,2021,09,12,02,3.5,15,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 03:00 AM,2021,09,12,03,3.2,13,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 04:00 AM,2021,09,12,04,4.6,19,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 05:00 AM,2021,09,12,05,4.8,20,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 06:00 AM,2021,09,12,06,3.9,16,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 07:00 AM,2021,09,12,07,3.9,16,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 08:00 AM,2021,09,12,08,3.4,14,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 09:00 AM,2021,09,12,09,5.2,22,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 10:00 AM,2021,09,12,10,4.6,19,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 11:00 AM,2021,09,12,11,4.3,18,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 12:00 PM,2021,09,12,12,4.6,19,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 01:00 PM,2021,09,12,13,4.3,18,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 02:00 PM,2021,09,12,14,5.1,21,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 03:00 PM,2021,09,12,15,7.5,31,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 04:00 PM,2021,09,12,16,6.7,28,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 05:00 PM,2021,09,12,17,5.8,24,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 06:00 PM,2021,09,12,18,6.4,27,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 07:00 PM,2021,09,12,19,8.2,34,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 08:00 PM,2021,09,12,20,9.6,40,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 09:00 PM,2021,09,12,21,8.3,35,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 10:00 PM,2021,09,12,22,5.1,21,Good,2.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-12 11:00 PM,2021,09,12,23,2.0,8,Good,-1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 12:00 AM,2021,09,13,00,3.0,13,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 01:00 AM,2021,09,13,01,3.0,13,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 02:00 AM,2021,09,13,02,2.5,10,Good,2.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 03:00 AM,2021,09,13,03,2.2,9,Good,2.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 04:00 AM,2021,09,13,04,1.1,5,Good,0.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 05:00 AM,2021,09,13,05,0.0,0,Good,-2.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 06:00 AM,2021,09,13,06,0.0,0,Good,0.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 07:00 AM,2021,09,13,07,3.3,14,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 08:00 AM,2021,09,13,08,3.1,13,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 09:00 AM,2021,09,13,09,4.0,17,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 10:00 AM,2021,09,13,10,4.5,19,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 11:00 AM,2021,09,13,11,7.2,30,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 12:00 PM,2021,09,13,12,8.1,34,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 01:00 PM,2021,09,13,13,8.0,33,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 02:00 PM,2021,09,13,14,6.0,25,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 03:00 PM,2021,09,13,15,5.0,21,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 04:00 PM,2021,09,13,16,5.5,23,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 05:00 PM,2021,09,13,17,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 06:00 PM,2021,09,13,18,5.1,21,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 07:00 PM,2021,09,13,19,4.5,19,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 08:00 PM,2021,09,13,20,4.2,18,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 09:00 PM,2021,09,13,21,3.6,15,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 10:00 PM,2021,09,13,22,2.8,12,Good,2.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-13 11:00 PM,2021,09,13,23,1.9,8,Good,1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 12:00 AM,2021,09,14,00,0.4,2,Good,-1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 01:00 AM,2021,09,14,01,0.0,0,Good,-1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 02:00 AM,2021,09,14,02,0.3,1,Good,1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 03:00 AM,2021,09,14,03,0.1,0,Good,0.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 04:00 AM,2021,09,14,04,0.0,0,Good,-2.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 05:00 AM,2021,09,14,05,0.0,0,Good,-1.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 06:00 AM,2021,09,14,06,3.0,13,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 07:00 AM,2021,09,14,07,6.0,25,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 08:00 AM,2021,09,14,08,7.0,29,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 09:00 AM,2021,09,14,09,8.5,35,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 10:00 AM,2021,09,14,10,9.7,40,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 11:00 AM,2021,09,14,11,8.3,35,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 12:00 PM,2021,09,14,12,11.6,48,Good,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 01:00 PM,2021,09,14,13,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 02:00 PM,2021,09,14,14,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 03:00 PM,2021,09,14,15,7.8,33,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 04:00 PM,2021,09,14,16,5.9,25,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 05:00 PM,2021,09,14,17,10.4,43,Good,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 06:00 PM,2021,09,14,18,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 07:00 PM,2021,09,14,19,8.3,35,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 08:00 PM,2021,09,14,20,13.6,54,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 09:00 PM,2021,09,14,21,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 10:00 PM,2021,09,14,22,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-14 11:00 PM,2021,09,14,23,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 12:00 AM,2021,09,15,00,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 01:00 AM,2021,09,15,01,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 02:00 AM,2021,09,15,02,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 03:00 AM,2021,09,15,03,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 04:00 AM,2021,09,15,04,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 05:00 AM,2021,09,15,05,13.7,54,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 06:00 AM,2021,09,15,06,14.3,56,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 07:00 AM,2021,09,15,07,17.2,62,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 08:00 AM,2021,09,15,08,17.9,63,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 09:00 AM,2021,09,15,09,17.1,62,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 10:00 AM,2021,09,15,10,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 11:00 AM,2021,09,15,11,16.4,60,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 12:00 PM,2021,09,15,12,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 01:00 PM,2021,09,15,13,12.8,52,Moderate,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 02:00 PM,2021,09,15,14,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 03:00 PM,2021,09,15,15,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 04:00 PM,2021,09,15,16,8.6,36,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 05:00 PM,2021,09,15,17,11.8,49,Good,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 06:00 PM,2021,09,15,18,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 07:00 PM,2021,09,15,19,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 08:00 PM,2021,09,15,20,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 09:00 PM,2021,09,15,21,10.7,45,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 10:00 PM,2021,09,15,22,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-15 11:00 PM,2021,09,15,23,7.4,31,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 12:00 AM,2021,09,16,00,5.2,22,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 01:00 AM,2021,09,16,01,9.1,38,Good,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 02:00 AM,2021,09,16,02,10.0,42,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 03:00 AM,2021,09,16,03,10.0,42,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 04:00 AM,2021,09,16,04,10.0,42,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 05:00 AM,2021,09,16,05,10.5,44,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 06:00 AM,2021,09,16,06,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 07:00 AM,2021,09,16,07,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 08:00 AM,2021,09,16,08,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 09:00 AM,2021,09,16,09,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 10:00 AM,2021,09,16,10,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 11:00 AM,2021,09,16,11,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 12:00 PM,2021,09,16,12,16.1,59,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 01:00 PM,2021,09,16,13,12.5,52,Moderate,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 02:00 PM,2021,09,16,14,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 03:00 PM,2021,09,16,15,9.3,39,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 04:00 PM,2021,09,16,16,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 05:00 PM,2021,09,16,17,10.8,45,Good,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 06:00 PM,2021,09,16,18,11.4,48,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 07:00 PM,2021,09,16,19,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 08:00 PM,2021,09,16,20,16.1,59,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 09:00 PM,2021,09,16,21,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 10:00 PM,2021,09,16,22,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-16 11:00 PM,2021,09,16,23,11.3,47,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 12:00 AM,2021,09,17,00,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 01:00 AM,2021,09,17,01,11.8,49,Good,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 02:00 AM,2021,09,17,02,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 03:00 AM,2021,09,17,03,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 04:00 AM,2021,09,17,04,17.2,62,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 05:00 AM,2021,09,17,05,15.1,57,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 06:00 AM,2021,09,17,06,18.5,64,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 07:00 AM,2021,09,17,07,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 08:00 AM,2021,09,17,08,19.8,67,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 09:00 AM,2021,09,17,09,18.4,64,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 10:00 AM,2021,09,17,10,16.2,60,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 11:00 AM,2021,09,17,11,14.1,55,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 12:00 PM,2021,09,17,12,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 01:00 PM,2021,09,17,13,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 02:00 PM,2021,09,17,14,14.9,57,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 03:00 PM,2021,09,17,15,15.4,58,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 04:00 PM,2021,09,17,16,19.0,66,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 05:00 PM,2021,09,17,17,18.5,64,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 06:00 PM,2021,09,17,18,19.7,67,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 07:00 PM,2021,09,17,19,22.4,73,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 08:00 PM,2021,09,17,20,20.2,68,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 09:00 PM,2021,09,17,21,16.1,59,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-09-17 10:00 PM,2021,09,17,22,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
